warning: field `tool_router` is never read
  --> src/main.rs:27:5
   |
26 | struct Repro {
   |        ----- field in this struct
27 |     tool_router: ToolRouter<Self>,
   |     ^^^^^^^^^^^
   |
   = note: `Repro` has a derived impl for the trait `Clone`, but this is intentionally ignored during dead code analysis
   = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: `rmcp-disconnect-repro` (bin "rmcp-disconnect-repro") generated 1 warning
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.04s
     Running `target/debug/rmcp-disconnect-repro`
2026-05-19T17:23:13.059190Z  INFO serve_inner: rmcp_disconnect_repro: poll i=152 elapsed_ms=15502 cancelled=false
2026-05-19T17:23:13.160844Z  INFO serve_inner: rmcp_disconnect_repro: poll i=153 elapsed_ms=15604 cancelled=false
2026-05-19T17:23:13.262440Z  INFO serve_inner: rmcp_disconnect_repro: poll i=154 elapsed_ms=15705 cancelled=false
2026-05-19T17:23:13.364018Z  INFO serve_inner: rmcp_disconnect_repro: poll i=155 elapsed_ms=15807 cancelled=false
2026-05-19T17:23:13.465661Z  INFO serve_inner: rmcp_disconnect_repro: poll i=156 elapsed_ms=15909 cancelled=false
2026-05-19T17:23:13.566316Z  INFO serve_inner: rmcp_disconnect_repro: poll i=157 elapsed_ms=16009 cancelled=false
2026-05-19T17:23:13.667801Z  INFO serve_inner: rmcp_disconnect_repro: poll i=158 elapsed_ms=16111 cancelled=false
2026-05-19T17:23:13.769522Z  INFO serve_inner: rmcp_disconnect_repro: poll i=159 elapsed_ms=16213 cancelled=false
2026-05-19T17:23:13.871059Z  INFO serve_inner: rmcp_disconnect_repro: poll i=160 elapsed_ms=16314 cancelled=false
2026-05-19T17:23:13.972528Z  INFO serve_inner: rmcp_disconnect_repro: poll i=161 elapsed_ms=16416 cancelled=false
2026-05-19T17:23:14.073006Z  INFO serve_inner: rmcp_disconnect_repro: poll i=162 elapsed_ms=16516 cancelled=false
2026-05-19T17:23:14.174621Z  INFO serve_inner: rmcp_disconnect_repro: poll i=163 elapsed_ms=16618 cancelled=false
2026-05-19T17:23:14.275272Z  INFO serve_inner: rmcp_disconnect_repro: poll i=164 elapsed_ms=16718 cancelled=false
2026-05-19T17:23:14.376840Z  INFO serve_inner: rmcp_disconnect_repro: poll i=165 elapsed_ms=16820 cancelled=false
2026-05-19T17:23:14.478612Z  INFO serve_inner: rmcp_disconnect_repro: poll i=166 elapsed_ms=16922 cancelled=false
2026-05-19T17:23:14.579269Z  INFO serve_inner: rmcp_disconnect_repro: poll i=167 elapsed_ms=17022 cancelled=false
2026-05-19T17:23:14.680781Z  INFO serve_inner: rmcp_disconnect_repro: poll i=168 elapsed_ms=17124 cancelled=false
2026-05-19T17:23:14.782295Z  INFO serve_inner: rmcp_disconnect_repro: poll i=169 elapsed_ms=17225 cancelled=false
2026-05-19T17:23:14.883837Z  INFO serve_inner: rmcp_disconnect_repro: poll i=170 elapsed_ms=17327 cancelled=false
2026-05-19T17:23:14.985512Z  INFO serve_inner: rmcp_disconnect_repro: poll i=171 elapsed_ms=17429 cancelled=false
2026-05-19T17:23:15.087071Z  INFO serve_inner: rmcp_disconnect_repro: poll i=172 elapsed_ms=17530 cancelled=false
2026-05-19T17:23:15.188760Z  INFO serve_inner: rmcp_disconnect_repro: poll i=173 elapsed_ms=17632 cancelled=false
2026-05-19T17:23:15.290505Z  INFO serve_inner: rmcp_disconnect_repro: poll i=174 elapsed_ms=17734 cancelled=false
2026-05-19T17:23:15.392119Z  INFO serve_inner: rmcp_disconnect_repro: poll i=175 elapsed_ms=17835 cancelled=false
2026-05-19T17:23:15.493703Z  INFO serve_inner: rmcp_disconnect_repro: poll i=176 elapsed_ms=17937 cancelled=false
2026-05-19T17:23:15.594249Z  INFO serve_inner: rmcp_disconnect_repro: poll i=177 elapsed_ms=18037 cancelled=false
2026-05-19T17:23:15.695980Z  INFO serve_inner: rmcp_disconnect_repro: poll i=178 elapsed_ms=18139 cancelled=false
2026-05-19T17:23:15.797714Z  INFO serve_inner: rmcp_disconnect_repro: poll i=179 elapsed_ms=18241 cancelled=false
2026-05-19T17:23:15.898357Z  INFO serve_inner: rmcp_disconnect_repro: poll i=180 elapsed_ms=18341 cancelled=false
2026-05-19T17:23:16.000070Z  INFO serve_inner: rmcp_disconnect_repro: poll i=181 elapsed_ms=18443 cancelled=false
2026-05-19T17:23:16.101705Z  INFO serve_inner: rmcp_disconnect_repro: poll i=182 elapsed_ms=18545 cancelled=false
2026-05-19T17:23:16.202318Z  INFO serve_inner: rmcp_disconnect_repro: poll i=183 elapsed_ms=18645 cancelled=false
2026-05-19T17:23:16.303873Z  INFO serve_inner: rmcp_disconnect_repro: poll i=184 elapsed_ms=18747 cancelled=false
2026-05-19T17:23:16.406297Z  INFO serve_inner: rmcp_disconnect_repro: poll i=185 elapsed_ms=18849 cancelled=false
2026-05-19T17:23:16.507986Z  INFO serve_inner: rmcp_disconnect_repro: poll i=186 elapsed_ms=18951 cancelled=false
2026-05-19T17:23:16.609578Z  INFO serve_inner: rmcp_disconnect_repro: poll i=187 elapsed_ms=19053 cancelled=false
2026-05-19T17:23:16.710150Z  INFO serve_inner: rmcp_disconnect_repro: poll i=188 elapsed_ms=19153 cancelled=false
2026-05-19T17:23:16.811789Z  INFO serve_inner: rmcp_disconnect_repro: poll i=189 elapsed_ms=19255 cancelled=false
2026-05-19T17:23:16.913470Z  INFO serve_inner: rmcp_disconnect_repro: poll i=190 elapsed_ms=19356 cancelled=false
2026-05-19T17:23:17.014168Z  INFO serve_inner: rmcp_disconnect_repro: poll i=191 elapsed_ms=19457 cancelled=false
2026-05-19T17:23:17.115783Z  INFO serve_inner: rmcp_disconnect_repro: poll i=192 elapsed_ms=19559 cancelled=false
2026-05-19T17:23:17.217386Z  INFO serve_inner: rmcp_disconnect_repro: poll i=193 elapsed_ms=19660 cancelled=false
2026-05-19T17:23:17.318965Z  INFO serve_inner: rmcp_disconnect_repro: poll i=194 elapsed_ms=19762 cancelled=false
